id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
45121822,Nice 2 bedroom in Upper West / Central Park.,95146105481,verified,Mike,Manhattan,Upper West Side,40.79864,-73.96364,United States,US,True,strict,Entire home/apt,2016,"$1,127 ",$225 ,3,0.0,,,5,1,0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
45122374,2 bedroom LES,51683618142,unconfirmed,Kate,Manhattan,Lower East Side,40.71933,-73.99,United States,US,True,moderate,Entire home/apt,2006,$771 ,$154 ,4,2.0,4/30/2017,0.07,3,1,187,#NAME?,
45122926,"Huge Room, Top Floor Of Brownestone",51431818230,verified,Alyson,Manhattan,Hell's Kitchen,40.765370000000004,-73.98855,United States,US,True,moderate,Private room,2015,$467 ,$93 ,2,32.0,6/13/2019,1.25,4,3,90,"Be kind, courteous, just as how you would want to be treated. No overnight guests or loud noises at night as it is a building full of young professionals.",
45123478,Private bedroom in Luxury home Bushwick,35275955376,verified,Faith,Brooklyn,Bedford-Stuyvesant,40.69455,-73.9341,United States,US,True,flexible,Private room,2014,$951 ,$190 ,2,13.0,4/23/2019,0.49,5,2,0,"For instant book, only 4 or less guests. Otherwise send me a message, and we can chat about it. Smoking allowed on balcony or roof deck.",
45124031,"Sun-soaked, charming Brooklyn home",30723344805,verified,Elie,Brooklyn,Bedford-Stuyvesant,40.68741,-73.95581999999999,United States,US,False,flexible,Entire home/apt,2014,$779 ,$156 ,1,37.0,6/14/2019,1.53,2,1,5,,
45124583,"Huge, One of A Kind, Artsy Loft in Greenpoint",80656069692,unconfirmed,Aaron,Brooklyn,Greenpoint,40.73312,-73.95754000000001,United States,US,True,flexible,Entire home/apt,2022,$453 ,$91 ,2,76.0,6/23/2019,3.11,1,4,0,"No pets, no smoking, no more than 6 guests. We welcome families traveling for pleasure.  No corporate customers. 2 nights minimum.",
45125135,Sun-lit bedroom in Crown Heights,24332056335,unconfirmed,Masha,Brooklyn,Prospect-Lefferts Gardens,40.66019,-73.94885,United States,US,False,flexible,Entire home/apt,2012,$133 ,$27 ,14,1.0,7/1/2017,0.04,1,1,0,"No smoking in apartment, in building or within 50 feet of entrance.  No pets.  Quiet and respectful of our neighbors.",
45125688,Gem off of Prospect Park,47863827341,verified,Johanna,Brooklyn,Windsor Terrace,40.65044,-73.97296,United States,US,True,flexible,Private room,2012,$534 ,$107 ,2,3.0,7/2/2017,0.12,5,1,0,"Ideally a person that is respectful of my home , non smokers and no parties",
45126240,Midtown Sanctuary,22780249687,verified,Jennifer,Manhattan,Midtown,40.75358,-73.9919,United States,US,True,strict,Shared room,2003,$303 ,$61 ,1,1.0,7/18/2018,0.08,2,2,365,,
45126792,Spacious 1 Br - Perfect for Share - Columbia Uni,85117324193,verified,Raymond Yueran,Manhattan,Upper West Side,40.803329999999995,-73.96693,United States,US,False,moderate,Private room,2016,"$1,136 ",$227 ,14,0.0,,,3,1,0,"No smoking. Please do not use the fireplace. The porch is a lot fo fun, but make sure to keep Volume down after 11pm as neighbors can hear everything.",
45127345,Private Room 15 Min to Manhattan (Lower East Side),28089431164,verified,Charles,Brooklyn,Bedford-Stuyvesant,40.69944,-73.94527,United States,US,True,flexible,Private room,2011,$76 ,$15 ,2,71.0,6/18/2019,2.69,4,2,309,No Smoking.,
45127897,Brooklyn Paradise,92231881088,unconfirmed,Ricardo,Brooklyn,East Flatbush,40.65062,-73.93486999999999,United States,US,False,moderate,Private room,2018,$114 ,$23 ,2,20.0,4/1/2019,0.81,1,2,190,,
45128449,Two Bed Brownstone in the Heart of Brooklyn!,71656181546,unconfirmed,Laura,Brooklyn,Carroll Gardens,40.6845,-73.99024,United States,US,False,strict,Entire home/apt,2011,$258 ,$52 ,4,4.0,12/26/2017,0.16,4,2,0,NO Smoking. Pets allow -- Breed Restrictions Apply.,
45129001,Charming Sunny Oasis - 1 Block From Express Train!,27615727172,unconfirmed,Kathleen,Manhattan,Harlem,40.82452,-73.94511999999999,United States,US,True,moderate,Private room,2021,$766 ,$153 ,14,7.0,9/30/2018,0.29,2,2,310,No Smoking,
45129554,Single room,86958516801,unconfirmed,Lehui,Queens,Flushing,40.75562,-73.80813,United States,US,False,flexible,Private room,2022,$694 ,$139 ,1,0.0,,,4,1,0,,
45130106,WaHi Overlook,51056752935,verified,Cesar,Manhattan,Washington Heights,40.84662,-73.93436,United States,US,False,moderate,Private room,2009,$632 ,$126 ,1,23.0,4/28/2019,0.87,2,1,138,,
45130658,Best East Village location St Marks 2 bedroom apt.,7071866022,verified,Derek,Manhattan,East Village,40.72681,-73.98401,United States,US,True,moderate,Entire home/apt,2009,"$1,136 ",$227 ,1,105.0,6/13/2019,3.97,1,1,306,"No smoking, pets or permitted",
45131211,Airy and Bright Room with Balcony,3844418921,unconfirmed,Juan,Bronx,Parkchester,40.82942,-73.87564,United States,US,False,moderate,Private room,2007,$146 ,$29 ,2,89.0,7/7/2019,3.36,4,4,30,,
45131763,A Modern and bright room,22527755969,verified,Juan,Bronx,Parkchester,40.83081,-73.87586999999999,United States,US,True,flexible,Private room,2006,$541 ,$108 ,2,74.0,7/2/2019,2.89,5,4,34,,
45132315,"Bright kitchen studio--events, classes, photos",88509631088,verified,Ronna,Brooklyn,Sunset Park,40.651070000000004,-74.01096,United States,US,True,flexible,Entire home/apt,2015,$619 ,$124 ,1,5.0,12/24/2018,0.27,2,1,179,,
45132868,2 bedroom apartment & private backyard,994139420,verified,Lauren,Queens,Astoria,40.76736,-73.91685,United States,US,False,strict,Entire home/apt,2013,$63 ,$13 ,4,1.0,7/9/2017,0.04,3,1,0,,
45133420,Location! Location!,85146303859,unconfirmed,Devon,Manhattan,Harlem,40.82359,-73.94433000000001,United States,US,True,moderate,Private room,2005,$301 ,$60 ,30,4.0,7/15/2018,0.18,4,8,291,,
45133972,The Albany Residence,82279800892,verified,Kizzie,Brooklyn,Crown Heights,40.67139,-73.93930999999999,United States,US,False,moderate,Entire home/apt,2018,"$1,092 ",$218 ,7,1.0,8/16/2018,0.09,2,4,78,No Smoking.  No Pets.,
45134524,Entire MASSIVE apt. for 4 ppl 1 Block from Subway,85260752325,verified,Eva,Queens,Forest Hills,40.72571,-73.84944,United States,US,False,strict,Entire home/apt,2013,$684 ,$137 ,3,24.0,4/6/2018,0.9,3,1,0,"1. Please keep a quiet environment 2. I want friendly guests. Please be friendly to each other or other tenants and help me to manage situations easily.  3. No smoking in the room; smoking should be outside of the building 4. No pets 5. Fire pre-cauction by using kitchen; If cooking food, leaving kitchen with interruption should be less than one minute. There was a tenant in 6 weeks, cooking food and leaving kitchen for more than 30 minutes and forgot to turn off switch 3 times. One year it will have 25 times forgoting to turn off fire switch. Two tenants will be 50 times in one year. It will cause fire. This behavior is not acceptable. To cook food without a person in the kitchen is not acceptable. 6. Becareful of clots in the pipe for bathroom and kitchen. Don't remove the bathroom filter when taking shower. Flush the toilet by holding the switch for 4-5 seconds for full flush. You may flush the toilet first; when there is no clots, you can use. Please don't dump food in the kitchen ",
45135077,Sunlit cozy room in the heart of Williamsburg!,60985212531,unconfirmed,Shanise,Brooklyn,Williamsburg,40.70882,-73.95445,United States,US,False,flexible,Private room,2021,$416 ,$83 ,2,4.0,5/8/2017,0.15,1,1,0,No Smoking.  No Pets.,
45135629,All New! Vanderbilt Suite,905447861,verified,Chaya,Brooklyn,Prospect Heights,40.6809,-73.96726,United States,US,False,strict,Entire home/apt,2016,$797 ,$159 ,2,59.0,6/14/2019,2.25,3,1,28,NO Smoking.  Pets permitted with fee.,
45136181,Greenwich Village Apartment,65199476626,verified,Andrei,Manhattan,Greenwich Village,40.72827,-74.00083000000001,United States,US,False,strict,Entire home/apt,2020,"$1,159 ",$232 ,10,2.0,5/7/2017,0.08,1,1,0,No smoking and no pets.,
45136734,Sunny Brooklyn Limestone,18840119286,verified,Antoinette,Brooklyn,Flatbush,40.64246,-73.9538,United States,US,False,moderate,Entire home/apt,2006,$686 ,$137 ,7,3.0,2/18/2019,0.47,1,1,0,NO Smoking. Pets allowed with non-refundable pet fee.,
45137286,Large Room and Apartment in Upper Manhattan,53718591746,unconfirmed,Diane,Manhattan,Washington Heights,40.84745,-73.94116,United States,US,True,moderate,Private room,2009,$57 ,$11 ,2,102.0,6/17/2019,3.84,5,1,213,No Smoking,
45137838,Wonderful living in 3B/3B Harlem Brownstone Duplex,40401260271,verified,Paulina,Manhattan,Harlem,40.83099,-73.9444,United States,US,False,flexible,Entire home/apt,2008,$975 ,$195 ,1,52.0,7/7/2019,5.05,2,1,256,No Smoking,
45138391,NEW! Luxury studio WITH SPA shower in Flushing!!!,1610718792,verified,Jia,Queens,Flushing,40.75763,-73.83157,United States,US,True,strict,Entire home/apt,2004,"$1,065 ",$213 ,2,88.0,6/23/2019,3.38,1,3,120,,
45138943,Comfy Private Room Near Central Park in UWS,53207268357,verified,Nishant,Manhattan,Upper West Side,40.79872,-73.96173,United States,US,True,strict,Private room,2014,$780 ,$156 ,1,1.0,5/4/2017,0.04,2,2,0,,
45139495,Great room for students and tourists,35430354768,unconfirmed,Maite,Manhattan,Washington Heights,40.8398,-73.94384000000001,United States,US,False,strict,Private room,2008,$472 ,$94 ,21,8.0,11/18/2018,0.52,1,2,38,,
45140047,Cozy Room Easy Access To Manhattan - Room #3,74970609354,verified,Faye,Staten Island,Stapleton,40.6348,-74.07734,United States,US,True,flexible,Private room,2010,"$1,034 ",$207 ,1,37.0,4/15/2019,1.41,3,3,356,,
45140600,Stylish Apartment with beautiful skyline views.,47838159550,verified,Daniel,Manhattan,Harlem,40.812529999999995,-73.93952,United States,US,False,moderate,Entire home/apt,2011,"$1,182 ",$236 ,5,35.0,4/30/2019,1.32,4,1,1,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",
45141152,Convenient Downtown Apartment in LES/Chinatown,80907083942,unconfirmed,Grisha,Manhattan,Chinatown,40.71495,-73.99056,United States,US,True,flexible,Private room,2004,$684 ,$137 ,1,6.0,6/29/2017,0.23,5,1,0,"Sorry, no smoking and no pets.",
45141704,One bedroom in Kips Bay / Murray Hill area,53863724040,verified,Eddie,Manhattan,Midtown,40.74559,-73.98216,United States,US,False,flexible,Entire home/apt,2009,$717 ,$143 ,7,0.0,,,5,1,0,"No smoking, pets, overnight guests or loud noise.",
45142257,"West 74th Street, Svcd Studio Apartment",71108184209,unconfirmed,Ken,Manhattan,Upper West Side,40.780809999999995,-73.98080999999999,United States,US,False,strict,Entire home/apt,2012,$760 ,$152 ,30,0.0,,,4,87,342,• Check-in time is 3PM.,
45142809,Luxury Townhouse,59650197267,unconfirmed,Ray,Manhattan,East Harlem,40.79737,-73.93185,United States,US,False,strict,Entire home/apt,2011,$185 ,$37 ,3,53.0,6/30/2019,2.03,1,1,104,,
45143361,Beautiful 2 bedroom apartment in Park Slope!,63028470765,verified,Lara,Brooklyn,South Slope,40.663990000000005,-73.98301,United States,US,True,flexible,Entire home/apt,2005,$930 ,$186 ,3,5.0,3/8/2019,0.21,1,2,3,"Please be respectful of everything in our apartment. This is our primary residence, so please treat our home like it were your own! Thank you!",
45143914,"Washington Street, Lux Svcd Studio in West Village",53202089586,unconfirmed,Ken,Manhattan,SoHo,40.72948,-74.00961,United States,US,True,moderate,Entire home/apt,2005,"$1,134 ",$227 ,30,1.0,3/10/2019,0.25,5,87,365,,
45144466,Cozy Studio in Gramercy,68641768218,unconfirmed,Joe,Manhattan,Gramercy,40.73433,-73.98216,United States,US,True,strict,Entire home/apt,2021,$830 ,$166 ,1,3.0,5/16/2017,0.11,4,1,0,,
45145018,Cozy Brooklyn Affordable In-Law,52629648427,unconfirmed,Yuna,Brooklyn,East Flatbush,40.648959999999995,-73.94317,United States,US,False,flexible,Entire home/apt,2018,$128 ,$26 ,3,38.0,6/23/2019,1.45,1,2,78,"-No smoking -No local guests -If you use the kitchen, please clean up after yourself. -I will leave maps/guides for your reference, but please do not remove anything from my home. -If you have any questions, please call or text me (phone number hidden). -Most importantly, enjoy yourself!",
45145570,Cozy one bed with balcony and pool,4060049501,verified,Yaacov,Manhattan,Upper East Side,40.778220000000005,-73.95136,United States,US,True,strict,Entire home/apt,2017,$398 ,$80 ,31,7.0,4/10/2019,0.29,5,33,330,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
45146123,Modern & Industrial LIC Accommodations,70421420598,verified,Christina,Queens,Long Island City,40.75538,-73.93455,United States,US,False,strict,Private room,2021,$629 ,$126 ,1,6.0,5/24/2019,0.26,3,2,53,"Please Note: This unit was just renovated last year and it comfortably accommodates 4 guests, but up to 5 guests are permitted if you so desire (two guests in each bedroom and 1 guest on the available twin size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or needs fix",
45146675,A Quiet stay in Harlem,21452907098,verified,Devon,Manhattan,Harlem,40.8236,-73.94412,United States,US,False,moderate,Private room,2008,$586 ,$117 ,30,7.0,5/12/2019,0.28,4,8,78,No smoking. No parties. Respectful of property :),
45147227,Private bedroom in an amazingly located apartment.,3804184765,verified,Ramiro & Jeff,Manhattan,Hell's Kitchen,40.7627,-73.98836999999999,United States,US,False,moderate,Private room,2008,"$1,158 ",$232 ,3,42.0,5/30/2019,1.58,4,3,172,No Smoking  No Pets,
45147780,Summer Sublet,21212733296,verified,Marissa,Manhattan,East Harlem,40.78908,-73.94216,United States,US,True,moderate,Private room,2005,$426 ,$85 ,1,0.0,,,1,1,0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
45148332,Great Apartment in the Heart of East Williamsburg,87952123128,verified,Alexander,Brooklyn,Williamsburg,40.71188,-73.94386999999999,United States,US,True,moderate,Private room,2004,"$1,134 ",$227 ,5,9.0,12/4/2018,0.34,1,1,20,No Smoking  No Pets,
45148884,Casa Estrella,76962924172,verified,Monica,Brooklyn,Bushwick,40.706790000000005,-73.92295,United States,US,True,strict,Entire home/apt,2018,$701 ,$140 ,2,78.0,6/2/2019,3.06,5,1,231,No Smoking  No Pets,
45149437,Private Cozy Room In Astoria,26136289629,unconfirmed,Zee,Queens,Ditmars Steinway,40.7742,-73.90808,United States,US,False,moderate,Private room,2005,$941 ,$188 ,1,77.0,6/6/2019,2.97,1,1,198,No Smoking  No Pets,
45149989,"Large, Sunny Private Room in New Renovated House",22946136084,verified,Danny,Brooklyn,Bedford-Stuyvesant,40.67795,-73.92524,United States,US,False,flexible,Private room,2007,$696 ,$139 ,1,70.0,6/21/2019,2.79,2,2,220,"Please Note: This unit was just renovated last year and it comfortably accommodates 6 guests, but up to 7 guests are permitted if you so desire (two guests in each bedroom and 1 or 2 guests on the available queen size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or ne",
45150541,private  room LONG Term Welcome Safe neighborhood,72958814909,unconfirmed,Michael,Queens,Sunnyside,40.73702,-73.92657,United States,US,False,moderate,Private room,2015,$370 ,$74 ,7,4.0,4/29/2018,0.19,2,2,90,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
45151093,Brooklyn Beauty!!,71214744586,verified,Erica,Brooklyn,East New York,40.66556,-73.88323000000001,United States,US,False,moderate,Entire home/apt,2004,"$1,066 ",$213 ,2,118.0,7/1/2019,4.47,2,1,121,No Smoking  No Pets,
45151646,Uptown Private Bedroom w/ Pvt Entrance & Full Bath,22926505675,unconfirmed,Jeanette,Manhattan,Washington Heights,40.86027,-73.9264,United States,US,True,moderate,Private room,2020,$196 ,$39 ,2,3.0,1/2/2019,0.42,3,1,276,,
45152198,Clean-N-Comfy Bronx Pad,7980236931,unconfirmed,Che,Bronx,Allerton,40.86718,-73.86235,United States,US,True,flexible,Private room,2004,$98 ,$20 ,1,0.0,,,2,1,179,,
45152750,Room private house. Parking and beach 15 min.,752479426,unconfirmed,Gregory,Brooklyn,Gravesend,40.58654,-73.98858,United States,US,False,flexible,Private room,2008,"$1,073 ",$215 ,3,0.0,,,2,1,363,"The building has a very strict no smoking policy, please do not smoke in the apartment.  Our neighbors are very conservative, please be respectful, and discreet. No grilling is allowed on the roof.",
45153303,"Artsy, bright and cozy 1 BR. 20 min to city.",58956461096,verified,Dima,Brooklyn,Bushwick,40.70159,-73.92115,United States,US,True,moderate,Entire home/apt,2005,"$1,138 ",$228 ,30,1.0,6/24/2017,0.04,5,1,45,,
45153855,Delightfully appointed studio in the West Village,97287297502,verified,Christina,Manhattan,West Village,40.73075,-74.00222,United States,US,True,strict,Entire home/apt,2018,"$1,147 ",$229 ,4,6.0,8/12/2017,0.23,3,1,0,,
45154407,"Bright, open 1BD in the heart of Nolita",45662827779,verified,Mimi,Manhattan,Little Italy,40.72002,-73.99629,United States,US,False,flexible,Entire home/apt,2008,$788 ,$158 ,3,12.0,1/1/2019,0.47,5,1,0,,
45154960,MANHATTAN STYLISH WALL ST STUDIO APT. DISCOUNTED,87657892395,verified,Dan,Manhattan,Financial District,40.7049,-74.00617,United States,US,True,moderate,Entire home/apt,2003,$286 ,$57 ,70,5.0,6/1/2019,0.22,5,1,203,,
45155512,Artist Loft Space,58752373143,unconfirmed,Steve,Brooklyn,Bushwick,40.703509999999994,-73.93092,United States,US,False,moderate,Private room,2008,$53 ,$11 ,1,0.0,,,2,1,0,,
45156064,Clean and cozy private room for your stay in NYC,86506529413,unconfirmed,Mathew,Manhattan,Harlem,40.823890000000006,-73.95266,United States,US,False,strict,Private room,2010,$622 ,$124 ,2,0.0,,,1,2,0,,
45156616,Super Spacious 2 bedroom apt in Midtown West,32165066361,verified,Jeniffer,Manhattan,Hell's Kitchen,40.76442,-73.99458,United States,US,False,strict,Entire home/apt,2015,"$1,164 ",$233 ,30,1.0,4/30/2018,0.07,3,31,330,I expect you to keep the apartment picked up and left how it was when you arrived.,
45157169,Spacious house close to yankee stadium.,40797472053,unconfirmed,Emmanuel,Bronx,Mount Hope,40.849920000000004,-73.90346,United States,US,False,moderate,Private room,2014,$324 ,$65 ,1,6.0,5/5/2018,0.23,3,1,0,1. No house parties 2. Do not damage any of the furniture or appliances.  3. Do not take anything that has been provided for your comfort and enjoyment.  4. Enjoy yourself! And please reach out if you have any questions or concerns.,
45157721,Pretty UES Private Room in Railroad Style Apt,56724688112,unconfirmed,Patrick,Manhattan,Upper East Side,40.77409,-73.94995,United States,US,False,flexible,Private room,2021,$79 ,$16 ,2,9.0,5/7/2018,0.35,1,1,0,"Please remember that this is a residential building. The building rules, apartment occupancy restrictions and the year-round tenants must be respected.  Parties, pets and smoking are not allowed under any circumstances and incur significant fees.",
45158273,The Space,84999812562,verified,Christopher,Manhattan,Inwood,40.8637,-73.92826,United States,US,False,flexible,Entire home/apt,2020,$325 ,$65 ,2,0.0,,,2,1,0,,
45158826,Delightful Brooklyn Studio,30758402630,unconfirmed,Joy,Brooklyn,Crown Heights,40.67757,-73.94913000000001,United States,US,False,strict,Entire home/apt,2018,"$1,077 ",$215 ,31,62.0,6/20/2019,2.38,1,1,269,No smoking. Please be respectful of our neighbors.,
45159378,"Welcoming, Plant-Filled Master BR in Clinton Hill",52522033401,unconfirmed,Hannah,Brooklyn,Clinton Hill,40.6913,-73.96099,United States,US,False,flexible,Private room,2022,$833 ,$167 ,2,3.0,5/13/2018,0.12,1,2,0,"8 nights minimum stay No pets at any time No smoking Please be mindful of the furniture and personal belongings, it was all furnished with designer pieces and hard to replace things.",
45159930,Entire Pre-War Apartment 1 Minute From Train,89917350479,verified,Machel,Brooklyn,Flatbush,40.62934,-73.96343,United States,US,True,flexible,Entire home/apt,2017,$675 ,$135 ,3,62.0,5/19/2019,2.37,3,1,108,No smoking or pets allowed,
45160483,"Clean, homey, and bright room in Wash. Heights",77370164954,unconfirmed,Kasey,Manhattan,Washington Heights,40.84257,-73.93805,United States,US,True,strict,Private room,2010,$542 ,$108 ,30,1.0,7/31/2017,0.04,5,1,0,,
45161035,Modern 1 Bedroom In the Middle of Everything!,26477885734,unconfirmed,Michael,Brooklyn,Williamsburg,40.702940000000005,-73.94152,United States,US,True,strict,Entire home/apt,2022,$715 ,$143 ,2,29.0,6/23/2019,1.1,2,1,1,,
45161587,Charming 2 bedroom apartment in Brooklyn,56770438867,unconfirmed,Tatiana,Brooklyn,Bushwick,40.69063,-73.91224,United States,US,True,moderate,Entire home/apt,2008,"$1,115 ",$223 ,3,42.0,5/20/2019,1.62,2,1,303,,
45162139,Spacious Sun-Drenched bedroom in the East Village!,80095852721,unconfirmed,Nadja,Manhattan,East Village,40.72598,-73.98934,United States,US,False,moderate,Private room,2013,$457 ,$91 ,3,1.0,10/8/2017,0.05,5,1,0,,
45162692,Fully furnished Studio Apt near Columbus Circle,10893220359,unconfirmed,Kara,Manhattan,Midtown,40.76547,-73.98216,United States,US,True,strict,Entire home/apt,2004,$447 ,$89 ,30,0.0,,,3,121,189,No smoking or pets,
45163244,"Clean and Cozy Private Room in Inwood, Manhattan",13380970151,verified,Kayleigh,Manhattan,Inwood,40.8677,-73.9225,United States,US,False,strict,Private room,2018,$214 ,$43 ,2,4.0,5/29/2017,0.15,1,1,0,,
45163796,Sun Drenched Gramercy/East Village!,86714610841,unconfirmed,Chelsea,Manhattan,Gramercy,40.73401,-73.9814,United States,US,True,flexible,Entire home/apt,2020,$748 ,$150 ,2,15.0,12/18/2017,0.58,3,1,0,#NAME?,
45164349,Dumbo Penthouse Loft with Outdoor Spaces & Views,38324465198,unconfirmed,Adam,Brooklyn,Vinegar Hill,40.70369,-73.98306,United States,US,True,moderate,Entire home/apt,2015,$580 ,$116 ,30,1.0,6/11/2019,1.0,4,1,1,"House rules: Guests agree to the following terms and conditions 1.Guest(s) agree to NO PARTIES anywhere on the property. Legal action will be taken for parties that cause damages to the unit, property, reputation, or relationship with building staff or other residents.  2.Smoking of any kind is not permitted in the unit or on the premises.  3.Guests agree to abide by maximum occupancy of unit, and observe quiet hours between 9pm and 9am 4.Guests are responsible for action of ALL GUESTS occupying their unit at all times.  5.Guests agree to return all keys, remotes, and parking passes. Replacement fees may apply for unreturned items 6.Guests understand that onsite building staff (maintenance and concierge) are not affiliated with Jordan or AIRBNB. Please contact me directly for any needed items. 7.Guests understand that no pets are to be in the unit.  8.Guests agree to pay replacement cost for any unreturned items, and $125 per hour fee for unauthorized early checkin or late checkout.  15",
45164901,Cozy East Village Studio,69762673971,unconfirmed,Mia,Manhattan,East Village,40.72724,-73.98291,United States,US,True,strict,Entire home/apt,2010,$886 ,$177 ,7,9.0,8/21/2018,0.35,2,1,0,No smoking and no parties.,
45165453,Private Room in Homey Roosevelt Island Apartment,53773634141,verified,Kate,Manhattan,Roosevelt Island,40.76208,-73.94954,United States,US,False,moderate,Private room,2017,$499 ,$100 ,2,85.0,6/30/2019,3.28,2,1,211,"No smoking, no pets. Please keep the noise at a respectful level at all times - *particularly after 10pm (as other units in the building are owner-occupied). Please treat it as though it were your own home.",
45166006,"Bright, modern room with a view of NYC skyline",87767952476,unconfirmed,Joonas,Brooklyn,Bushwick,40.70028,-73.92439,United States,US,False,moderate,Private room,2017,$635 ,$127 ,5,16.0,6/24/2019,0.61,5,1,37,No smoking. Not pets/animals. No parties or events. No entertaining beyond confirmed booked guests.,
45166558,"Bright, private room in Bushwick w/ AC",5306972226,verified,Virginia,Brooklyn,Bushwick,40.68717,-73.91708,United States,US,False,strict,Private room,2011,$200 ,$40 ,1,100.0,6/23/2019,4.03,1,1,2,,
45167110,Great Location TimeSquare studio APT,52403868120,unconfirmed,Brian,Manhattan,Hell's Kitchen,40.76341,-73.99051,United States,US,False,moderate,Entire home/apt,2005,$324 ,$65 ,1,12.0,7/1/2017,0.45,1,1,0,"Absolutely no smoking, no pets, parties or excessive noise in the apartment.  This is a quiet residential building, perfect for travelers wanting a quiet refuge at the end of a fun filled day in Greater Boston.",
