id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
52249253,"Private large bedroom in Prime Williamsburg, BK",60843281398,verified,,Brooklyn,Greenpoint,40.7195,-73.95255999999999,United States,US,False,flexible,Private room,2004,$78 ,$16 ,4,0,,,3,1,0,To treat the place with utmost respect.,
52249805,"Entire Apt Spacious & Chic-Near JFK, Subway & Park",47346314496,unconfirmed,,Queens,Woodhaven,40.69665,-73.85114,United States,US,False,flexible,Entire home/apt,2003,$445 ,$89 ,4,1,3/3/2018,0.06,3,1,0,,
52250358,"Cute, Bright Private Attic Space in Brooklyn Home",93994957156,unconfirmed,,Brooklyn,Kensington,40.645790000000005,-73.97383,United States,US,False,flexible,Entire home/apt,2017,$332 ,$66 ,3,94,7/2/2019,5.4,3,2,69,"- No smoking / pets / shoes (inside) - Please use coasters on any wooden or lacquer surfaces  - No groups of guests - Please pick up after yourself. Dishes in the dishwasher, etc. - Only registered guests may stay overnight. Also, I try to be as green as possible: - Heat and AC should be used sparingly, when needed - Recycling is co-mingled (makes it much easier) - Compost (of non-animal products) - Please turn lights off when you are not using them",
52250910,Comfortable inn,52765706818,unconfirmed,,Brooklyn,Crown Heights,40.6654,-73.93653,United States,US,True,strict,Private room,2020,"$1,174 ",$235 ,1,0,,,3,1,0,just respect people in the other 5 apartments.,
52251462,Spacious Modern Apartment in Prospect Park South,27779193771,unconfirmed,Rebecca,Brooklyn,Flatbush,40.647859999999994,-73.96125,United States,US,True,flexible,Entire home/apt,2015,$760 ,$152 ,2,1,2/25/2018,0.06,3,1,0,No smoking!  Please be respectful of our neighbors and keep noise to a minimum.  Voices and music outside carry far.,
52252015,Cozy Midtown Studio,60475600794,verified,Christine,Manhattan,Murray Hill,40.750659999999996,-73.9804,United States,US,False,strict,Entire home/apt,2020,$344 ,$69 ,1,5,5/16/2018,0.29,3,1,0,"The art is for your enjoyment.  Please do not touch or move anything. Please make up beds with fresh linens and wash towels and linens before you leave.  Leave house broom clean.  Dishes should be washed and put away. Sorry, no pets and no smoking.  There are age restrictions for guests.",
52252567,Cute and cozy 2 bedroom apartment in Harlem,42959976937,verified,Alison,Manhattan,Harlem,40.82101,-73.94065,United States,US,False,flexible,Entire home/apt,2010,$539 ,$108 ,4,3,4/3/2018,0.18,5,1,0,,
52253119,Gorgeous skyline condo in trendy Bushwick,50555555162,unconfirmed,Lisa,Brooklyn,Bushwick,40.6996,-73.91492,United States,US,False,strict,Private room,2017,$244 ,$49 ,3,12,8/27/2018,0.89,2,1,0,No Smoking  No Parties No Excess Noise - We have neighbors in the building.,
52253671,"Private room in Queens Village, NY. Near JFK.",29669197901,verified,David,Queens,St. Albans,40.704190000000004,-73.75116,United States,US,True,strict,Private room,2012,$977 ,$195 ,3,60,6/9/2019,3.61,5,1,350,"Guests are required to take their shoes off in the house (we have slippers for all), and to be respectful of the home.",
52254224,Delightful condo,40996863051,unconfirmed,Abe,Queens,Astoria,40.76475,-73.9289,United States,US,False,strict,Entire home/apt,2022,$121 ,$24 ,1,21,3/28/2019,1.2,4,1,85,"We do not permit smoking, pets or parties. Thank you!",
52254776,Luxury Meets Classic Brownstone w/ Outdoor Space!,14439988240,verified,Lauren,Brooklyn,Bedford-Stuyvesant,40.6899,-73.93559,United States,US,True,moderate,Entire home/apt,2007,$273 ,$55 ,2,27,6/23/2019,1.79,5,2,364,This is a quiet building with great neighbors so please treat it with respect when late at night.  This is our 2nd home so please treat it like your own and leave it like you found it.  No Smoking (other than on the deck) and no pets please. Thanks!,
52255328,Exquisite English Tudor with a touch of class,54437273816,verified,Sean,Queens,Queens Village,40.72249,-73.75486,United States,US,False,strict,Entire home/apt,2021,"$1,040 ",$208 ,2,58,7/7/2019,3.6,3,1,152,,
52255881,"Bright, beautiful bedroom 5 mins from LGA, 15toNYC",30778434213,verified,Pamela,Queens,East Elmhurst,40.75735,-73.87845,United States,US,True,moderate,Private room,2010,"$1,197 ",$239 ,2,11,6/18/2019,0.71,2,2,179,Please respect the residents by keeping noise down and absolutely no smoking.  There is no bag storage at the building.  Please do not ask the concierges.  Thank you.,
52256433,2br 2ba Huge pristine Nolita loft,24271049191,unconfirmed,Nick,Manhattan,Little Italy,40.71889,-73.99686,United States,US,True,strict,Entire home/apt,2014,$531 ,$106 ,2,2,3/10/2019,0.19,3,2,3,"No smokers, please.  ",
52256985,Sunny Spacious Two Bedroom - Park Slope,36957684937,unconfirmed,Yaroslav,Brooklyn,Park Slope,40.67031,-73.98603,United States,US,True,strict,Entire home/apt,2021,"$1,129 ",$226 ,2,6,2/18/2019,0.36,2,1,0,Please be respectful of our belongings and leave things as your found them.,
52257538,Cozy 2 Bedroom Astoria Apt,16936738618,unconfirmed,Vasilios,Queens,Ditmars Steinway,40.77799,-73.90807,United States,US,False,moderate,Entire home/apt,2010,$144 ,$29 ,1,67,6/5/2019,4.14,5,1,145,,
52258090,Bedroom on the lively Lower East Side,3529131032,verified,Brooke,Manhattan,Lower East Side,40.71884,-73.98354,United States,US,True,strict,Private room,2015,$668 ,$134 ,4,23,6/12/2019,2.29,3,1,102,No Smoking No Pets,
52258642,Cozy and convenient spot!,41558459050,unconfirmed,Michaela,Queens,Astoria,40.76853,-73.9172,United States,US,True,strict,Private room,2016,$108 ,$22 ,1,13,6/1/2019,0.91,4,1,172,No smoking in condo or hallways of building.  No parties.  Well-behaved pets OK.  Quiet and respectful of our neighbors.,
52259194,Privet room.10min from CentralPark.5 min to Times,3328532182,unconfirmed,Muslum,Manhattan,Hell's Kitchen,40.76546,-73.99253,United States,US,False,flexible,Private room,2011,$113 ,$23 ,2,12,10/7/2018,0.71,5,2,338,No Smoking No Pets,
52259747,Studio Apartment in Murray Hill,36075784871,verified,Adam,Manhattan,Murray Hill,40.74827,-73.97851,United States,US,False,strict,Private room,2017,$826 ,$165 ,3,0,,,3,1,0,"Please be respectful of our neighbors and keep voices, music, etc at a reasonable volume.  Please be tidy and take good care of our home. No shoes on the area rug, be neat with food and drink.",
52260299,Chill Vibes in Beautiful Fort Greene,33188976888,unconfirmed,Robert,Brooklyn,Fort Greene,40.690540000000006,-73.97892,United States,US,True,strict,Private room,2003,$518 ,$104 ,2,5,1/25/2019,0.74,4,1,0,We want you to treat our home as your own.  We have a few house rules- -Extra visitors and overnight guests are not allowed. - No pets -No smoking -Cooking facilities are not available -Minimum 2 night stay,
52260851,Amazing 1Br Apt in luxury building in williamsburg,33474014868,verified,Barthelemy,Brooklyn,Williamsburg,40.71691,-73.96302,United States,US,True,moderate,Entire home/apt,2012,$105 ,$21 ,3,19,5/20/2019,1.1,4,1,4,,
52261404,Sunny Roomy 2 Bedroom (Private Bathroom + Balcony),19093281226,unconfirmed,Chandtisse,Brooklyn,Gowanus,40.66621,-73.99256,United States,US,True,strict,Private room,2019,"$1,178 ",$236 ,1,2,11/24/2018,0.16,5,3,115,You can use our home as you would like us to use yours. We invite you to use our kitchen as you please. We would love to come home to our apartment in the manner we will leave it for you: clean and ready to use.,
52261956,Little Neck Queens bedroom w/private bathwash/dry,24905946366,verified,Andre,Queens,Douglaston,40.74807,-73.73674,United States,US,True,moderate,Private room,2007,$584 ,$117 ,2,29,3/14/2019,1.68,2,1,240,#NAME?,
52262508,Bright Meatpacking Studio,56549163474,verified,Jasmine,Manhattan,Chelsea,40.74142,-74.0025,United States,US,True,strict,Entire home/apt,2006,$521 ,$104 ,2,4,6/10/2018,0.25,3,1,0,We live in a quiet neighborhood with respectful neighbors and we ask that you show them the same respect.  No unreasonable noise after 11pm - no smoking - no parties.,
52263061,Beautiful Private Bedroom Near Prospect Park,44744271334,unconfirmed,Mariette,Brooklyn,Flatbush,40.653690000000005,-73.95565,United States,US,False,moderate,Private room,2006,"$1,063 ",$213 ,3,22,6/10/2019,1.4,5,1,89,No smoking or parties. Please be courteous of my cordial neighbors.,
52263613,East Village Apartment,66134501721,verified,Hallie,Manhattan,East Village,40.72968,-73.98073000000001,United States,US,True,strict,Entire home/apt,2003,$783 ,$157 ,2,0,,,3,1,0,No Smoking No Pets,
52264165,Park Ave Apt in the Heart of NYC,29498242922,unconfirmed,Anna,Manhattan,Murray Hill,40.74882,-73.97788,United States,US,True,strict,Entire home/apt,2005,$336 ,$67 ,3,9,1/3/2019,0.57,2,1,0,,
52264717,"Own Living room, Bathroom & W/D in the EV!",28557539211,verified,Benjamin,Manhattan,East Village,40.73123,-73.98655,United States,US,False,strict,Private room,2013,$534 ,$107 ,14,0,,,3,1,0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
52265270,Upper East Brownstone Duplex 4Beds &Private Garden,40863209545,verified,Laura,Manhattan,Upper East Side,40.77602,-73.95062,United States,US,False,moderate,Entire home/apt,2008,$289 ,$58 ,3,15,11/25/2018,0.9,5,1,5,#NAME?,
52265822,South slope Brooklyn 1private bedroom!,27663060515,verified,Chris,Brooklyn,Sunset Park,40.66182,-73.99387,United States,US,True,flexible,Private room,2018,$327 ,$65 ,1,0,,,3,1,0,"Be kind, courteous, just as how you would want to be treated. No overnight guests or loud noises at night as it is a building full of young professionals.",
52266374,"Brooklyn,  KingsHwy . 1 room for 1 person",74255059534,unconfirmed,Olga,Brooklyn,Sheepshead Bay,40.6092,-73.9572,United States,US,False,moderate,Private room,2020,$297 ,$59 ,1,1,2/5/2018,0.06,3,1,0,"For instant book, only 4 or less guests. Otherwise send me a message, and we can chat about it. Smoking allowed on balcony or roof deck.",
52266927,Oasis bedroom for solo travelers,64621273224,verified,Demi,Brooklyn,Crown Heights,40.676970000000004,-73.96316999999999,United States,US,True,strict,Entire home/apt,2020,$906 ,$181 ,3,37,6/21/2019,2.29,4,1,13,,
52267479,Sunny Spacious Private Bed and Bath in Bushwick,77607183258,unconfirmed,Renata,Brooklyn,Bushwick,40.702890000000004,-73.92594,United States,US,True,strict,Private room,2017,$104 ,$21 ,3,37,6/2/2019,2.27,5,1,46,"No pets, no smoking, no more than 6 guests. We welcome families traveling for pleasure.  No corporate customers. 2 nights minimum.",
52268031,Luxury Tribeca,49166608345,unconfirmed,Rafaela,Manhattan,Tribeca,40.71412,-74.00984,United States,US,False,strict,Private room,2010,$727 ,$145 ,3,1,2/28/2018,0.06,5,1,0,"No smoking in apartment, in building or within 50 feet of entrance.  No pets.  Quiet and respectful of our neighbors.",
52268584,East Village penthouse with city views.,75442099778,unconfirmed,Alfred,Manhattan,East Village,40.721959999999996,-73.98083000000001,United States,US,True,moderate,Entire home/apt,2007,$238 ,$48 ,4,20,6/18/2019,1.39,4,1,121,"Ideally a person that is respectful of my home , non smokers and no parties",
52269136,"Spacious, private East Village studio",11319363261,unconfirmed,Asya,Manhattan,East Village,40.72957,-73.98724,United States,US,True,strict,Entire home/apt,2018,$357 ,$71 ,2,6,3/4/2018,0.35,5,1,0,,
52269688,Quaint Queens Master Bedroom,89370424784,verified,Kara,Queens,Ridgewood,40.70612,-73.90729,United States,US,True,flexible,Private room,2004,$724 ,$145 ,7,0,,,5,1,0,"No smoking. Please do not use the fireplace. The porch is a lot fo fun, but make sure to keep Volume down after 11pm as neighbors can hear everything.",
52270240,Suite 18 - Private Room w/ private bath,37392248043,unconfirmed,Daisy,Brooklyn,Brighton Beach,40.58198,-73.9577,United States,US,True,strict,Private room,2020,$643 ,$129 ,1,67,6/11/2019,3.83,2,5,186,No Smoking.,
52270793,Crown Heights Classic,55729169635,verified,John,Brooklyn,Crown Heights,40.67074,-73.94896,United States,US,False,strict,Entire home/apt,2019,$452 ,$90 ,3,63,7/5/2019,4.36,3,1,165,,
52271345,Welcome!,60080270751,unconfirmed,Arthur,Manhattan,Harlem,40.820890000000006,-73.95018,United States,US,True,moderate,Private room,2010,$428 ,$86 ,1,50,5/24/2019,3.69,5,1,1,NO Smoking. Pets allow -- Breed Restrictions Apply.,
52271897,Beautiful Bedstuy Brownstone Duplex,16433375557,verified,Chinasokwu,Brooklyn,Bedford-Stuyvesant,40.68804,-73.93013,United States,US,False,flexible,Entire home/apt,2006,$400 ,$80 ,1,14,4/23/2019,0.82,5,2,307,No Smoking,
52272450,"Long term, bright studio Union Sq",54432041419,verified,Anastacia,Manhattan,Gramercy,40.73573,-73.98755,United States,US,True,flexible,Entire home/apt,2010,$690 ,$138 ,30,5,12/24/2018,0.3,5,1,53,,
52273002,Furnished One Bedroom Apartment,86078303868,verified,Gila,Brooklyn,Crown Heights,40.67432,-73.9391,United States,US,False,moderate,Entire home/apt,2013,$854 ,$171 ,133,12,12/17/2018,0.71,2,2,0,,
52273554,Cozy studio with a fireplace close to the train,42830414982,unconfirmed,Katya,Bronx,Pelham Bay,40.85407,-73.83264,United States,US,True,moderate,Entire home/apt,2016,"$1,004 ",$201 ,3,69,6/19/2019,4.21,3,1,21,"No smoking, pets or permitted",
52274107,Huge 1 Bedroom Apartment,38110110505,verified,Jacob,Manhattan,Inwood,40.86407,-73.92822,United States,US,True,strict,Entire home/apt,2013,$779 ,$156 ,14,2,5/26/2019,0.19,2,1,0,,
52274659,Exposed brick Loft apartment,50945278113,unconfirmed,Giulia,Queens,Ridgewood,40.70068,-73.91008000000001,United States,US,False,strict,Entire home/apt,2020,$716 ,$143 ,6,2,1/2/2019,0.13,5,1,0,,
52275211,Private Harlem Studio w/ Jacuzzi Great Location!,66061483575,unconfirmed,Alli,Manhattan,East Harlem,40.80375,-73.93599,United States,US,False,moderate,Entire home/apt,2021,$912 ,$182 ,3,67,6/28/2019,3.98,4,2,132,,
52275763,"Private Room, Very Cozy. Close to JFK. Garden!",92318109765,verified,Megan,Brooklyn,Cypress Hills,40.6784,-73.8924,United States,US,False,flexible,Private room,2017,$50 ,$10 ,1,43,6/23/2019,2.65,4,1,365,,
52276316,20 mins to Times Square!  Vibrant NYC neighborhood,68235184115,unconfirmed,Chris&Suly,Queens,Elmhurst,40.74711,-73.88188000000001,United States,US,False,strict,Entire home/apt,2015,"$1,190 ",$238 ,3,56,6/17/2019,3.76,5,1,107,,
52276868,XL Full Floor Loft*3BR*Lower East Side*SUPERHOST*,95747738514,verified,Oliver,Manhattan,East Village,40.72169,-73.98279000000001,United States,US,False,strict,Entire home/apt,2012,$274 ,$55 ,4,43,6/13/2019,2.55,4,1,161,No Smoking.  No Pets.,
52277420,Kew Gardens,13808734934,unconfirmed,Edward,Queens,Kew Gardens,40.707,-73.82684,United States,US,False,moderate,Private room,2021,$209 ,$42 ,1,0,,,5,1,0,"1. Please keep a quiet environment 2. I want friendly guests. Please be friendly to each other or other tenants and help me to manage situations easily.  3. No smoking in the room; smoking should be outside of the building 4. No pets 5. Fire pre-cauction by using kitchen; If cooking food, leaving kitchen with interruption should be less than one minute. There was a tenant in 6 weeks, cooking food and leaving kitchen for more than 30 minutes and forgot to turn off switch 3 times. One year it will have 25 times forgoting to turn off fire switch. Two tenants will be 50 times in one year. It will cause fire. This behavior is not acceptable. To cook food without a person in the kitchen is not acceptable. 6. Becareful of clots in the pipe for bathroom and kitchen. Don't remove the bathroom filter when taking shower. Flush the toilet by holding the switch for 4-5 seconds for full flush. You may flush the toilet first; when there is no clots, you can use. Please don't dump food in the kitchen ",
52277973,"Cozy, Full 1 Bedroom Apartment Near Central Park",73982905641,unconfirmed,Turner,Manhattan,Upper East Side,40.77395,-73.95493,United States,US,True,flexible,Entire home/apt,2009,$135 ,$27 ,3,16,6/26/2019,0.95,5,1,20,No Smoking.  No Pets.,
52278525,Brooklyn Artists Loft - 1 Bedroom,12903582439,unconfirmed,Julia,Brooklyn,Williamsburg,40.70581,-73.93454,United States,US,False,flexible,Entire home/apt,2008,$345 ,$69 ,2,2,3/21/2018,0.12,3,1,0,NO Smoking.  Pets permitted with fee.,
52279077,LOFT#1 - Broadway Av. Amazing Location! SoHo,63926125625,unconfirmed,Agustina,Manhattan,Greenwich Village,40.728390000000005,-73.99436999999999,United States,US,False,moderate,Entire home/apt,2011,$648 ,$130 ,6,12,6/14/2019,0.84,2,4,52,No smoking and no pets.,
52279630,Harlem cozy nights,154235829,verified,Catherine,Manhattan,Harlem,40.81767,-73.93771,United States,US,False,strict,Entire home/apt,2014,$457 ,$91 ,4,21,7/1/2019,1.25,4,1,128,NO Smoking. Pets allowed with non-refundable pet fee.,
52280182,Spacious Private Room in Williamsburg!,91337934043,unconfirmed,Arjun,Brooklyn,Williamsburg,40.708490000000005,-73.94535,United States,US,False,strict,Private room,2009,"$1,031 ",$206 ,3,1,10/2/2018,0.11,2,1,0,No Smoking,
52280734,15 mins to Manhattan & LGA - Large Private Bedroom,43685008765,verified,Mehdi,Queens,Sunnyside,40.74208,-73.92414000000001,United States,US,False,strict,Private room,2005,$82 ,$16 ,2,51,7/1/2019,3.17,3,1,36,No Smoking,
52281286,"A Nice 3 Bedroom Apt in Pelham Bay, Bronx, NY.",22471874356,verified,Ziaul,Bronx,Pelham Bay,40.849340000000005,-73.83345,United States,US,True,moderate,Entire home/apt,2021,$100 ,$20 ,3,28,6/12/2019,1.68,5,1,351,,
52281839,Cozy Private 3 Bedroom Garden Apt in Williamsburg,38593652329,verified,Emily & Joseph,Brooklyn,Williamsburg,40.7117,-73.9624,United States,US,False,strict,Entire home/apt,2016,$614 ,$123 ,3,40,5/27/2019,2.3,5,2,279,,
52282391,Stylish Upper East Side Brownstone Studio,90179124786,unconfirmed,Lia,Manhattan,Upper East Side,40.76327,-73.96766,United States,US,True,flexible,Entire home/apt,2008,"$1,006 ",$201 ,30,1,6/17/2019,1.0,2,6,122,,
52282943,15 min train ride to Times Sq and  US OPEN,25358473186,verified,M,Queens,Woodside,40.7434,-73.90588000000001,United States,US,True,moderate,Entire home/apt,2005,$851 ,$170 ,1,95,6/24/2019,5.63,5,2,0,,
52283496,Brand New Amazing 1 Bedroom Best Location,40441762178,verified,Ian,Manhattan,Upper West Side,40.7841,-73.97468,United States,US,False,moderate,Entire home/apt,2014,"$1,168 ",$234 ,30,5,5/17/2019,0.34,5,4,220,"Thank you for your reservation. By placing your reservation online you indicated that you accepted the terms and conditions which have been printed below.  Please review your reservation summary as below - then print, sign and return the agreement to:  (EMAIL HIDDEN) or fax it to (PHONE NUMBER HIDDEN) or  mail it to: Spare Suite, Inc., 119 Braintree Street, Suite 510, Boston, MA 02134, USA Upon receipt, we will send you the welcome document with check in instructions and how to get your keys. ------------------------------------------------------------------------ ------------------------------------------------------------------------ Terms of the Agreement: BOOKING AND REFUND POLICY Once booked your reservation is guaranteed for the check in and check out times and dates specified. All reservations must be paid in advance, in full for the entire period of stay.  All reservations are final, and NON REFUNDABLE UNDER ANY CIRCUMSTANCES.  If you feel you may need to cancel once booked, yo",
52284048,Upper West Side Exclusive 1 bedroom,50720663049,verified,Gal,Manhattan,Upper West Side,40.78904,-73.97171999999999,United States,US,True,flexible,Entire home/apt,2019,$832 ,$166 ,5,1,2/23/2018,0.06,3,1,0,"Sorry, no smoking and no pets.",
52284600,Newly renovated 3 Bed 2.5 bath Full amenities,26513585832,unconfirmed,Yaacov,Manhattan,Upper East Side,40.77847,-73.95161999999999,United States,US,False,moderate,Entire home/apt,2003,$68 ,$14 ,31,1,1/25/2019,0.18,3,33,327,"No smoking, pets, overnight guests or loud noise.",
52285153,CHIC & LARGE private bedroom in fancy neighborhood,65081356102,verified,Carolle,Manhattan,Midtown,40.74422,-73.98473,United States,US,False,moderate,Private room,2004,$500 ,$100 ,2,29,5/15/2019,1.67,2,2,74,• Check-in time is 3PM.,
52285705,"Beautiful room in Williamsburg, close to Manhattan",81213325392,unconfirmed,Samy Nemir,Brooklyn,Williamsburg,40.70649,-73.94317,United States,US,True,moderate,Private room,2005,$786 ,$157 ,6,0,,,5,1,0,,
52286257,Spacious Two Bedroom Apt near Columbia University,85705900614,unconfirmed,Sehee,Manhattan,Morningside Heights,40.80557,-73.96441,United States,US,True,flexible,Entire home/apt,2014,$739 ,$148 ,5,1,3/14/2018,0.06,2,1,0,"Please be respectful of everything in our apartment. This is our primary residence, so please treat our home like it were your own! Thank you!",
52286809,Renovated with view 3 bed 2 bath big Balcony,1829016085,verified,Yaacov,Manhattan,Upper East Side,40.77742,-73.95149,United States,US,True,flexible,Entire home/apt,2020,$669 ,$134 ,31,1,1/3/2019,0.16,3,33,248,,
52287362,Bedstuy Bedstay,53938647355,unconfirmed,Keila,Brooklyn,Bedford-Stuyvesant,40.68209,-73.92015,United States,US,False,flexible,Entire home/apt,2020,$224 ,$45 ,5,9,12/20/2018,0.52,2,1,0,,
52287914,Cozy 1 Bed one block from train and supermarket,28588439135,unconfirmed,Yaacov,Manhattan,Upper East Side,40.77748,-73.9514,United States,US,False,flexible,Entire home/apt,2013,$915 ,$183 ,31,1,5/21/2018,0.07,5,33,338,"-No smoking -No local guests -If you use the kitchen, please clean up after yourself. -I will leave maps/guides for your reference, but please do not remove anything from my home. -If you have any questions, please call or text me (phone number hidden). -Most importantly, enjoy yourself!",
52288466,Renovated 2 Bed 2Bath high floor Pool in building,37771421185,unconfirmed,Yaacov,Manhattan,Upper East Side,40.77915,-73.95040999999999,United States,US,False,flexible,Entire home/apt,2010,$960 ,$192 ,31,0,,,3,33,326,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
52289019,Large 1 bdrm with Modern finishes - Pelham Gardens,77220284310,unconfirmed,Kayla,Bronx,Pelham Gardens,40.85929,-73.84229,United States,US,False,flexible,Entire home/apt,2012,$632 ,$126 ,3,41,7/4/2019,2.44,3,1,23,"Please Note: This unit was just renovated last year and it comfortably accommodates 4 guests, but up to 5 guests are permitted if you so desire (two guests in each bedroom and 1 guest on the available twin size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or needs fix",
52289571,Cozy 2 Bed 2 bath  Pool in building,82637039725,unconfirmed,Yaacov,Manhattan,Upper East Side,40.77721,-73.94997,United States,US,False,moderate,Entire home/apt,2004,$922 ,$184 ,31,5,1/2/2019,0.31,5,33,326,No smoking. No parties. Respectful of property :),
52290123,Cozy 2 Bed 2 Bath Fully Renovated POOl in Building,27135232836,unconfirmed,Yaacov,Manhattan,Upper East Side,40.777120000000004,-73.95176,United States,US,False,flexible,Entire home/apt,2005,$232 ,$46 ,31,0,,,4,33,345,No Smoking  No Pets,
52290676,Cozy 2 bed 2 bath Pool in building,64049591854,verified,Yaacov,Manhattan,Upper East Side,40.77717,-73.95130999999999,United States,US,True,flexible,Entire home/apt,2004,$400 ,$80 ,31,8,12/27/2018,0.49,3,33,342,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
52291228,Eclectic Enclave - 3 blks to G - private space,74516842732,unconfirmed,Sharon,Brooklyn,Bedford-Stuyvesant,40.68799,-73.95201999999999,United States,US,True,moderate,Entire home/apt,2014,$481 ,$96 ,2,58,6/23/2019,3.39,5,1,62,No Smoking  No Pets,
52291780,Sky Boasts Exquisite Studio,57354355775,verified,Dening,Manhattan,Hell's Kitchen,40.76208,-73.99932,United States,US,False,strict,Entire home/apt,2005,$460 ,$92 ,3,0,,,5,1,0,No Smoking  No Pets,
52292332,Williamsburg Studio Apartment,17527991645,verified,Joshua,Brooklyn,Williamsburg,40.71181,-73.96383,United States,US,False,strict,Entire home/apt,2016,"$1,069 ",$214 ,1,27,6/23/2019,1.67,3,1,84,No Smoking  No Pets,
52292885,"MINI COZY Room Close to NYU  Langone H/Metro N,R",55581421615,unconfirmed,Jason,Brooklyn,Sunset Park,40.638000000000005,-74.01619000000001,United States,US,True,moderate,Private room,2022,$756 ,$151 ,1,14,5/28/2019,1.0,3,8,127,"Please Note: This unit was just renovated last year and it comfortably accommodates 6 guests, but up to 7 guests are permitted if you so desire (two guests in each bedroom and 1 or 2 guests on the available queen size air mattress). Please request an air mattress (if needed) when making a reservation. No smoking, no pets, no parties, and must be 25 years old to book.   For check-out, please ensure: -  All plates and cups are left in the sink or dishwasher -  All trash is left in the kitchen trash can or bagged and left next to the trash can (additional bags are under the sink) -  All windows are closed and locked -  If used, the air mattresses are deflated and put away (please leave used linens for the air mattresses on the floor) -  If furniture was moved during your stay, please return to its original location Please be mindful to our neighbors in the building; quiet hours after 10pm. Please be considerate of our next guests who will be staying after you, if something is broken or ne",
52293437,Private room in Brooklyn with laundry,44717372007,unconfirmed,Ilyas,Queens,Maspeth,40.71415,-73.91426,United States,US,True,moderate,Private room,2015,$701 ,$140 ,1,55,6/24/2019,3.26,2,2,27,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
52293989,Quiet City Getaway!,55142235317,verified,Wesly/Jessica,Brooklyn,Crown Heights,40.67191,-73.92669000000001,United States,US,False,flexible,Entire home/apt,2004,$729 ,$146 ,2,19,6/13/2019,1.13,3,4,257,No Smoking  No Pets,
